,location,total_cases,date
549,Oceania,84839.0,2021-07-07
550,Oceania,84839.0,2021-07-08
551,Oceania,84839.0,2021-07-09
552,Oceania,84839.0,2021-07-10
553,Oceania,89904.0,2021-07-11
554,Oceania,89904.0,2021-07-12
555,Oceania,89904.0,2021-07-13
556,Oceania,89904.0,2021-07-14
557,Oceania,89904.0,2021-07-15
558,Oceania,89904.0,2021-07-16
559,Oceania,89904.0,2021-07-17
560,Oceania,98065.0,2021-07-18
561,Oceania,98065.0,2021-07-19
562,Oceania,98065.0,2021-07-20
563,Oceania,98065.0,2021-07-21
564,Oceania,98065.0,2021-07-22
565,Oceania,98065.0,2021-07-23
566,Oceania,98065.0,2021-07-24
567,Oceania,105397.0,2021-07-25
568,Oceania,105397.0,2021-07-26
569,Oceania,105397.0,2021-07-27
570,Oceania,105397.0,2021-07-28
571,Oceania,105397.0,2021-07-29
572,Oceania,105397.0,2021-07-30
573,Oceania,105397.0,2021-07-31
574,Oceania,115301.0,2021-08-01
575,Oceania,115301.0,2021-08-02
576,Oceania,115301.0,2021-08-03
577,Oceania,115301.0,2021-08-04
578,Oceania,115301.0,2021-08-05
579,Oceania,115301.0,2021-08-06
580,Oceania,115301.0,2021-08-07
581,Oceania,126761.0,2021-08-08
582,Oceania,126761.0,2021-08-09
583,Oceania,126761.0,2021-08-10
584,Oceania,126761.0,2021-08-11
585,Oceania,126761.0,2021-08-12
586,Oceania,126761.0,2021-08-13
587,Oceania,126761.0,2021-08-14
588,Oceania,139770.0,2021-08-15
589,Oceania,139770.0,2021-08-16
590,Oceania,139770.0,2021-08-17
591,Oceania,139770.0,2021-08-18
592,Oceania,139770.0,2021-08-19
593,Oceania,139770.0,2021-08-20
594,Oceania,139770.0,2021-08-21
595,Oceania,157911.0,2021-08-22
596,Oceania,157911.0,2021-08-23
597,Oceania,157911.0,2021-08-24
598,Oceania,157911.0,2021-08-25
599,Oceania,157911.0,2021-08-26
600,Oceania,157911.0,2021-08-27
601,Oceania,157911.0,2021-08-28
602,Oceania,173577.0,2021-08-29
603,Oceania,173577.0,2021-08-30
604,Oceania,173577.0,2021-08-31
605,Oceania,173577.0,2021-09-01
606,Oceania,173577.0,2021-09-02
607,Oceania,173577.0,2021-09-03
608,Oceania,173577.0,2021-09-04
609,Oceania,189862.0,2021-09-05
610,Oceania,189862.0,2021-09-06
611,Oceania,189862.0,2021-09-07
612,Oceania,189862.0,2021-09-08
613,Oceania,189862.0,2021-09-09
614,Oceania,189862.0,2021-09-10
615,Oceania,189862.0,2021-09-11
616,Oceania,207360.0,2021-09-12
617,Oceania,207360.0,2021-09-13
618,Oceania,207360.0,2021-09-14
619,Oceania,207360.0,2021-09-15
620,Oceania,207360.0,2021-09-16
621,Oceania,207360.0,2021-09-17
622,Oceania,207360.0,2021-09-18
623,Oceania,225392.0,2021-09-19
624,Oceania,225392.0,2021-09-20
625,Oceania,225392.0,2021-09-21
626,Oceania,225392.0,2021-09-22
627,Oceania,225392.0,2021-09-23
628,Oceania,225392.0,2021-09-24
629,Oceania,225392.0,2021-09-25
630,Oceania,242704.0,2021-09-26
631,Oceania,242704.0,2021-09-27
632,Oceania,242704.0,2021-09-28
633,Oceania,242704.0,2021-09-29
634,Oceania,242704.0,2021-09-30
635,Oceania,242704.0,2021-10-01
636,Oceania,242704.0,2021-10-02
637,Oceania,262895.0,2021-10-03
638,Oceania,262895.0,2021-10-04
639,Oceania,262895.0,2021-10-05
640,Oceania,262895.0,2021-10-06
641,Oceania,262895.0,2021-10-07
642,Oceania,262895.0,2021-10-08
643,Oceania,262895.0,2021-10-09
644,Oceania,282754.0,2021-10-10
645,Oceania,282754.0,2021-10-11
646,Oceania,282754.0,2021-10-12
647,Oceania,282754.0,2021-10-13
648,Oceania,282754.0,2021-10-14
649,Oceania,282754.0,2021-10-15
650,Oceania,282754.0,2021-10-16
651,Oceania,301658.0,2021-10-17
652,Oceania,301658.0,2021-10-18
653,Oceania,301658.0,2021-10-19
654,Oceania,301658.0,2021-10-20
655,Oceania,301658.0,2021-10-21
656,Oceania,301658.0,2021-10-22
657,Oceania,301658.0,2021-10-23
658,Oceania,320346.0,2021-10-24
659,Oceania,320346.0,2021-10-25
660,Oceania,320346.0,2021-10-26
661,Oceania,320346.0,2021-10-27
662,Oceania,320346.0,2021-10-28
663,Oceania,320346.0,2021-10-29
664,Oceania,320346.0,2021-10-30
665,Oceania,334232.0,2021-10-31
666,Oceania,334232.0,2021-11-01
667,Oceania,334232.0,2021-11-02
668,Oceania,334232.0,2021-11-03
669,Oceania,334232.0,2021-11-04
670,Oceania,334232.0,2021-11-05
671,Oceania,334232.0,2021-11-06
672,Oceania,347738.0,2021-11-07
673,Oceania,347738.0,2021-11-08
674,Oceania,347738.0,2021-11-09
675,Oceania,347738.0,2021-11-10
676,Oceania,347738.0,2021-11-11
677,Oceania,347738.0,2021-11-12
678,Oceania,347738.0,2021-11-13
679,Oceania,359257.0,2021-11-14
680,Oceania,359257.0,2021-11-15
681,Oceania,359257.0,2021-11-16
682,Oceania,359257.0,2021-11-17
683,Oceania,359257.0,2021-11-18
684,Oceania,359257.0,2021-11-19
685,Oceania,359257.0,2021-11-20
686,Oceania,371927.0,2021-11-21
687,Oceania,371927.0,2021-11-22
688,Oceania,371927.0,2021-11-23
689,Oceania,371927.0,2021-11-24
690,Oceania,371927.0,2021-11-25
691,Oceania,371927.0,2021-11-26
692,Oceania,371927.0,2021-11-27
693,Oceania,384221.0,2021-11-28
694,Oceania,384221.0,2021-11-29
695,Oceania,384221.0,2021-11-30
696,Oceania,384221.0,2021-12-01
697,Oceania,384221.0,2021-12-02
698,Oceania,384221.0,2021-12-03
699,Oceania,384221.0,2021-12-04
700,Oceania,397526.0,2021-12-05
701,Oceania,397526.0,2021-12-06
702,Oceania,397526.0,2021-12-07
703,Oceania,397526.0,2021-12-08
704,Oceania,397526.0,2021-12-09
705,Oceania,397526.0,2021-12-10
706,Oceania,397526.0,2021-12-11
707,Oceania,412952.0,2021-12-12
708,Oceania,412952.0,2021-12-13
709,Oceania,412952.0,2021-12-14
710,Oceania,412952.0,2021-12-15
711,Oceania,412952.0,2021-12-16
712,Oceania,412952.0,2021-12-17
713,Oceania,412952.0,2021-12-18
714,Oceania,445771.0,2021-12-19
715,Oceania,445771.0,2021-12-20
716,Oceania,445771.0,2021-12-21
717,Oceania,445771.0,2021-12-22
718,Oceania,445771.0,2021-12-23
719,Oceania,445771.0,2021-12-24
720,Oceania,445771.0,2021-12-25
721,Oceania,546970.0,2021-12-26
722,Oceania,546970.0,2021-12-27
723,Oceania,546970.0,2021-12-28
